datetime,targetLatency,sourceLatency
2017-12-10T19:03:01,72,31
2017-12-10T19:03:31,76,56
2017-12-10T19:04:01,82,81
2017-12-10T19:04:31,87,05
2017-12-10T19:05:01,05,17
2017-12-10T19:05:31,06,39
2017-12-10T19:06:01,16,58
2017-12-10T19:06:31,23,82
2017-12-10T19:07:01,21,06
2017-12-10T19:07:31,28,29
2017-12-10T19:08:01,33,54
2017-12-10T19:08:31,39,78
2017-12-10T19:09:01,41,99
2017-12-10T19:09:31,48,22
2017-12-10T19:10:01,53,47
2017-12-10T19:10:31,56,74
2017-12-10T19:11:01,54,91
2017-12-10T19:11:31,59,17
2017-12-10T19:12:01,65,40
2017-12-10T19:12:31,65,70
2017-12-10T19:13:01,64,95
2017-12-10T19:13:31,72,17
2017-12-10T19:14:01,78,41
2017-12-10T19:14:31,83,66
2017-12-10T19:15:01,83,89
2017-12-10T19:15:31,97,05
2017-12-10T19:16:01,00,32
2017-12-10T19:16:31,05,57
2017-12-10T19:17:01,00,85
2017-12-10T19:17:31,06,08
2017-12-10T19:18:01,15,29
2017-12-10T19:18:31,33,41
2017-12-10T19:19:01,31,66
2017-12-10T19:19:31,36,91
2017-12-10T19:20:01,41,16
2017-12-10T19:20:31,42,45
2017-12-10T19:21:01,43,67
2017-12-10T19:21:31,50,90
2017-12-10T19:22:01,55,14
2017-12-10T19:22:31,61,39
2017-12-10T19:23:01,61,62
2017-12-10T19:23:31,67,86
2017-12-10T19:24:01,73,09
2017-12-10T19:24:31,82,30
2017-12-10T19:25:01,94,48
2017-12-10T19:25:31,94,71
2017-12-10T19:26:01,02,93
2017-12-10T19:26:31,07,18
2017-12-10T19:27:01,06,42
2017-12-10T19:27:31,13,66
2017-12-10T19:28:01,19,89
2017-12-10T19:28:31,21,17
2017-12-10T19:29:01,20,41
2017-12-10T19:29:31,25,66
2017-12-10T19:30:01,29,93
2017-12-10T19:30:31,32,19
2017-12-10T19:31:01,30,44
2017-12-10T19:31:31,37,67
2017-12-10T19:32:01,40,94
2017-12-10T19:32:31,59,05
2017-12-10T19:33:01,51,29
2017-12-10T19:33:31,57,52
2017-12-10T19:34:01,61,79
2017-12-10T19:34:31,66,03
2017-12-10T19:35:01,64,28
2017-12-10T19:35:31,71,51
2017-12-10T19:36:01,78,74
2017-12-10T19:36:31,82,01
2017-12-10T19:37:01,79,26
2017-12-10T19:37:31,85,50
2017-12-10T19:38:01,95,70
2017-12-10T19:38:31,24,71
2017-12-10T19:39:01,19,98
2017-12-10T19:39:31,25,22
2017-12-10T19:40:01,33,45
2017-12-10T19:40:31,40,68
2017-12-10T19:41:01,40,90
2017-12-10T19:41:31,47,14
2017-12-10T19:42:01,54,36
2017-12-10T19:42:31,61,59
2017-12-10T19:43:01,59,85
2017-12-10T19:43:31,64,09
2017-12-10T19:44:01,72,32
2017-12-10T19:44:31,77,56
2017-12-10T19:45:01,87,69
2017-12-10T19:45:31,95,91
2017-12-10T19:46:01,04,12
2017-12-10T19:46:31,09,37
2017-12-10T19:47:01,07,61
2017-12-10T19:47:31,15,83
2017-12-10T19:48:01,22,06
2017-12-10T19:48:31,26,32
2017-12-10T19:49:01,22,59
2017-12-10T19:49:31,29,82
2017-12-10T19:50:01,34,07
2017-12-10T19:50:31,41,30
2017-12-10T19:51:01,49,45
2017-12-10T19:51:31,57,66
2017-12-10T19:52:01,66,87
2017-12-10T19:52:31,73,11
2017-12-10T19:53:01,73,34
2017-12-10T19:53:31,76,60
2017-12-10T19:54:01,84,83
2017-12-10T19:54:31,91,06
2017-12-10T19:55:01,84,28
2017-12-10T19:55:31,90,52
2017-12-10T19:56:01,94,78
2017-12-10T19:56:31,01,01
2017-12-10T19:57:01,99,26
2017-12-10T19:57:31,12,43
2017-12-10T19:58:01,21,64
2017-12-10T19:58:31,35,80
2017-12-10T19:59:01,37,01
2017-12-10T19:59:31,43,25
2017-12-10T20:00:01,49,49
2017-12-10T20:00:31,53,75
2017-12-10T20:01:01,52,98
2017-12-10T20:01:31,58,22
2017-12-10T20:02:01,66,45
2017-12-10T20:02:31,71,69
2017-12-10T20:03:01,70,93
2017-12-10T20:03:31,85,09
2017-12-10T20:04:01,88,35
2017-12-10T20:04:31,97,56
2017-12-10T20:05:01,95,80
2017-12-10T20:05:31,01,05
2017-12-10T20:06:01,07,29
2017-12-10T20:06:31,13,52
2017-12-10T20:07:01,12,76
2017-12-10T20:07:31,18,00
2017-12-10T20:08:01,26,21
2017-12-10T20:08:31,35,42
2017-12-10T20:09:01,34,66
2017-12-10T20:09:31,51,79
2017-12-10T20:10:01,59,01
2017-12-10T20:10:31,65,25
2017-12-10T20:11:01,66,47
2017-12-10T20:11:31,72,71
2017-12-10T20:12:01,75,98
2017-12-10T20:12:31,85,18
2017-12-10T20:13:01,84,41
2017-12-10T20:13:31,92,64
2017-12-10T20:14:01,97,89
2017-12-10T20:14:31,02,14
2017-12-10T20:15:01,92,40
2017-12-10T20:15:31,94,67
2017-12-10T20:16:01,08,84
2017-12-10T20:16:31,12,09
2017-12-10T20:17:01,13,32
2017-12-10T20:17:31,17,58
2017-12-10T20:18:01,25,80
2017-12-10T20:18:31,29,06
2017-12-10T20:19:01,28,29
2017-12-10T20:19:31,43,44
2017-12-10T20:20:01,53,64
2017-12-10T20:20:31,58,89
2017-12-10T20:21:01,59,10
2017-12-10T20:21:31,66,33
2017-12-10T20:22:01,72,57
2017-12-10T20:22:31,86,74
2017-12-10T20:23:01,83,99
2017-12-10T20:23:31,89,22
2017-12-10T20:24:01,97,45
2017-12-10T20:24:31,00,71
2017-12-10T20:25:01,98,97
2017-12-10T20:25:31,00,25
2017-12-10T20:26:01,06,49
2017-12-10T20:26:31,12,73
2017-12-10T20:27:01,09,99
2017-12-10T20:27:31,15,23
2017-12-10T20:28:01,20,48
2017-12-10T20:28:31,24,74
2017-12-10T20:29:01,21,99
2017-12-10T20:29:31,28,22
2017-12-10T20:30:01,42,38
2017-12-10T20:30:31,47,63
2017-12-10T20:31:01,49,84
2017-12-10T20:31:31,54,08
2017-12-10T20:32:01,61,32
2017-12-10T20:32:31,64,59
2017-12-10T20:33:01,62,83
2017-12-10T20:33:31,70,05
2017-12-10T20:34:01,77,29
2017-12-10T20:34:31,83,52
2017-12-10T20:35:01,80,78
2017-12-10T20:35:31,90,98
2017-12-10T20:36:01,06,12
2017-12-10T20:36:31,12,36
2017-12-10T20:37:01,05,59
2017-12-10T20:37:31,11,83
2017-12-10T20:38:01,15,08
2017-12-10T20:38:31,16,37
2017-12-10T20:39:01,15,61
2017-12-10T20:39:31,23,84
2017-12-10T20:40:01,31,06
2017-12-10T20:40:31,37,30
2017-12-10T20:41:01,33,56
2017-12-10T20:41:31,46,73
2017-12-10T20:42:01,52,97
2017-12-10T20:42:31,61,18
2017-12-10T20:43:01,74,28
2017-12-10T20:43:31,82,50
2017-12-10T20:44:01,88,75
2017-12-10T20:44:31,96,97
2017-12-10T20:45:01,93,21
2017-12-10T20:45:31,03,42
2017-12-10T20:46:01,06,68
2017-12-10T20:46:31,14,91
2017-12-10T20:47:01,15,13
2017-12-10T20:47:31,23,35
2017-12-10T20:48:01,27,60
2017-12-10T20:48:31,43,75
2017-12-10T20:49:01,41,99
2017-12-10T20:49:31,49,22
2017-12-10T20:50:01,55,46
2017-12-10T20:50:31,62,69
2017-12-10T20:51:01,57,95
2017-12-10T20:51:31,62,21
2017-12-10T20:52:01,71,41
2017-12-10T20:52:31,73,70
2017-12-10T20:53:01,72,93
2017-12-10T20:53:31,78,18
2017-12-10T20:54:01,85,40
2017-12-10T20:54:31,92,63
2017-12-10T20:55:01,96,83
2017-12-10T20:55:31,02,07
2017-12-10T20:56:01,04,35
2017-12-10T20:56:31,08,61
2017-12-10T20:57:01,09,83
2017-12-10T20:57:31,17,04
2017-12-10T20:58:01,25,26
2017-12-10T20:58:31,31,51
2017-12-10T20:59:01,39,73
2017-12-10T20:59:31,25,97
2017-12-10T21:00:01,30,22
2017-12-10T21:00:31,35,46
2017-12-10T21:01:01,41,71
2017-12-10T21:01:31,42,92
2017-12-10T21:02:01,69,96
2017-12-10T21:02:31,75,20
2017-12-10T21:03:01,74,44
2017-12-10T21:03:31,80,68
2017-12-10T21:04:01,86,92
2017-12-10T21:04:31,96,12
2017-12-10T21:05:01,96,34
2017-12-10T21:05:31,03,57
2017-12-10T21:06:01,09,81
2017-12-10T21:06:31,16,04
2017-12-10T21:07:01,15,28
2017-12-10T21:07:31,29,44
2017-12-10T21:08:01,31,72
2017-12-10T21:08:31,40,93
2017-12-10T21:09:01,36,20
2017-12-10T21:09:31,41,45
2017-12-10T21:10:01,45,70
2017-12-10T21:10:31,50,96
2017-12-10T21:11:01,52,16
2017-12-10T21:11:32,56,43
2017-12-10T21:12:02,61,68
2017-12-10T21:12:32,68,91
2017-12-10T21:13:02,66,15
2017-12-10T21:13:32,78,33
2017-12-10T21:14:02,84,58
2017-12-10T21:14:32,97,75
2017-12-10T21:15:02,95,99
2017-12-10T21:15:32,99,25
2017-12-10T21:16:02,04,51
2017-12-10T21:16:32,12,73
2017-12-10T21:17:02,11,96
2017-12-10T21:17:32,18,19
2017-12-10T21:18:02,26,41
2017-12-10T21:18:32,35,62
2017-12-10T21:19:02,36,84
2017-12-10T21:19:32,43,07
2017-12-10T21:20:02,49,31
2017-12-10T21:20:32,67,42
2017-12-10T21:21:02,58,66
2017-12-10T21:21:32,65,90
2017-12-10T21:22:02,72,13
2017-12-10T21:22:32,87,28
2017-12-10T21:23:02,87,50
2017-12-10T21:23:32,95,73
2017-12-10T21:24:02,97,01
2017-12-10T21:24:32,03,25
2017-12-10T21:25:02,03,47
2017-12-10T21:25:32,10,71
2017-12-10T21:26:02,17,94
2017-12-10T21:26:32,29,11
2017-12-10T21:27:02,24,39
2017-12-10T21:27:32,30,63
2017-12-10T21:28:02,33,90
2017-12-10T21:28:32,40,13
2017-12-10T21:29:02,42,34
2017-12-10T21:29:32,48,58
2017-12-10T21:30:02,55,81
2017-12-10T21:30:32,60,06
2017-12-10T21:31:02,61,28
2017-12-10T21:31:32,66,53
2017-12-10T21:32:02,70,79
2017-12-10T21:32:32,75,04
2017-12-10T21:33:02,72,29
2017-12-10T21:33:32,76,55
2017-12-10T21:34:02,86,75
2017-12-10T21:34:32,92,00
2017-12-10T21:35:02,93,21
2017-12-10T21:35:32,96,48
2017-12-10T21:36:02,03,71
2017-12-10T21:36:32,09,95
2017-12-10T21:37:02,09,18
2017-12-10T21:37:32,16,41
2017-12-10T21:38:02,22,65
2017-12-10T21:38:32,27,90
2017-12-10T21:39:02,28,12
2017-12-10T21:39:32,31,38
2017-12-10T21:40:02,37,63
2017-12-10T21:40:32,54,75
2017-12-10T21:41:02,54,99
2017-12-10T21:41:32,60,23
2017-12-10T21:42:02,65,48
2017-12-10T21:42:32,72,71
2017-12-10T21:43:02,62,94
2017-12-10T21:43:32,69,18
2017-12-10T21:44:02,77,39
2017-12-10T21:44:32,88,58
2017-12-10T21:45:02,87,82
2017-12-10T21:45:32,95,04
2017-12-10T21:46:02,00,29
2017-12-10T21:46:32,05,53
2017-12-10T21:47:02,07,74
2017-12-10T21:47:32,14,97
2017-12-10T21:48:02,21,20
2017-12-10T21:48:32,27,44
2017-12-10T21:49:02,32,70
2017-12-10T21:49:32,28,96
2017-12-10T21:50:02,29,25
2017-12-10T21:50:32,35,49
2017-12-10T21:51:02,33,73
2017-12-10T21:51:32,41,95
2017-12-10T21:52:02,46,20
2017-12-10T21:52:32,55,42
2017-12-10T21:53:02,54,65
2017-12-10T21:53:32,72,78
2017-12-10T21:54:02,80,99
2017-12-10T21:54:32,87,22
2017-12-10T21:55:02,90,42
2017-12-10T21:55:32,01,61
2017-12-10T21:56:02,08,84
2017-12-10T21:56:32,16,06
2017-12-10T21:57:02,16,29
2017-12-10T21:57:32,19,56
2017-12-10T21:58:02,25,80
2017-12-10T21:58:32,32,03
2017-12-10T21:59:02,26,32
2017-12-10T21:59:32,32,57
2017-12-10T22:00:02,44,75
2017-12-10T22:00:32,49,99
2017-12-10T22:01:02,51,20
2017-12-10T22:01:32,56,44
2017-12-10T22:02:02,64,66
2017-12-10T22:02:32,70,90
2017-12-10T22:03:02,71,12
2017-12-10T22:03:32,78,36
2017-12-10T22:04:02,87,57
2017-12-10T22:04:32,92,81
2017-12-10T22:05:02,91,98
2017-12-10T22:05:32,94,24
2017-12-10T22:06:02,10,38
2017-12-10T22:06:32,16,62
2017-12-10T22:07:02,14,87
2017-12-10T22:07:32,19,12
2017-12-10T22:08:02,28,33
2017-12-10T22:08:32,35,55
2017-12-10T22:09:02,36,77
2017-12-10T22:09:32,40,04
2017-12-10T22:10:02,47,27
2017-12-10T22:10:32,52,52
2017-12-10T22:11:02,53,73
2017-12-10T22:11:32,60,96
2017-12-10T22:12:02,73,13
2017-12-10T22:12:32,77,39
2017-12-10T22:13:02,73,64
2017-12-10T22:13:32,80,87
2017-12-10T22:14:02,88,09
2017-12-10T22:14:32,91,37
2017-12-10T22:15:02,91,59
2017-12-10T22:15:32,97,83
2017-12-10T22:16:02,03,06
2017-12-10T22:16:32,07,32
2017-12-10T22:17:02,06,55
2017-12-10T22:17:32,11,81
2017-12-10T22:18:02,18,04
2017-12-10T22:18:32,25,27
2017-12-10T22:19:02,28,46
2017-12-10T22:19:32,35,69
2017-12-10T22:20:02,40,94
2017-12-10T22:20:32,45,18
2017-12-10T22:21:02,44,42
2017-12-10T22:21:32,50,66
2017-12-10T22:22:02,53,92
2017-12-10T22:22:32,58,17
2017-12-10T22:23:02,57,41
2017-12-10T22:23:32,64,64
2017-12-10T22:24:02,70,88
2017-12-10T22:24:32,74,14
2017-12-10T22:25:02,72,39
2017-12-10T22:25:32,77,64
2017-12-10T22:26:02,80,92
2017-12-10T22:26:32,81,20
2017-12-10T22:27:02,88,36
2017-12-10T22:27:32,95,59
2017-12-10T22:28:02,98,86
2017-12-10T22:28:32,12,02
2017-12-10T22:29:02,11,26
2017-12-10T22:29:32,19,48
2017-12-10T22:30:02,28,69
2017-12-10T22:30:32,33,94
2017-12-10T22:31:02,36,14
2017-12-10T22:31:32,45,35
2017-12-10T22:32:02,51,59
2017-12-10T22:32:32,55,85
2017-12-10T22:33:02,59,04
2017-12-10T22:33:32,66,27
2017-12-10T22:34:02,73,50
2017-12-10T22:34:32,82,71
2017-12-10T22:35:02,80,96
2017-12-10T22:35:32,86,20
2017-12-10T22:36:02,91,45
2017-12-10T22:36:32,02,64
2017-12-10T22:37:02,10,85
2017-12-10T22:37:32,12,06
2017-12-10T22:38:02,21,27
2017-12-10T22:38:32,37,41
2017-12-10T22:39:02,33,67
2017-12-10T22:39:32,43,88
2017-12-10T22:40:02,51,10
2017-12-10T22:40:32,58,32
2017-12-10T22:41:02,56,57
2017-12-10T22:41:32,60,83
2017-12-10T22:42:02,66,08
2017-12-10T22:42:32,72,31
2017-12-10T22:43:02,71,55
2017-12-10T22:43:32,75,81
2017-12-10T22:44:02,85,02
2017-12-10T22:44:32,01,16
2017-12-10T22:45:02,02,38
2017-12-10T22:45:32,10,59
2017-12-10T22:46:02,16,83
2017-12-10T22:46:32,22,07
2017-12-10T22:47:02,26,34
2017-12-10T22:47:32,34,48
2017-12-10T22:48:02,37,75
2017-12-10T22:48:32,42,99
2017-12-10T22:49:02,41,24
2017-12-10T22:49:32,48,46
2017-12-10T22:50:02,53,71
2017-12-10T22:50:32,58,97
2017-12-10T22:51:02,66,11
2017-12-10T22:51:32,69,38
2017-12-10T22:52:02,77,60
2017-12-10T22:52:32,86,81
2017-12-10T22:53:02,82,07
2017-12-10T22:53:32,89,31
2017-12-10T22:54:02,93,56
2017-12-10T22:54:32,98,82
2017-12-10T22:55:02,93,08
2017-12-10T22:55:32,01,30
2017-12-10T22:56:02,08,54
2017-12-10T22:56:32,13,79
2017-12-10T22:57:02,09,05
2017-12-10T22:57:32,15,30
2017-12-10T22:58:02,32,42
2017-12-10T22:58:32,37,68
2017-12-10T22:59:02,41,93
2017-12-10T22:59:32,38,19
2017-12-10T23:00:02,43,44
2017-12-10T23:00:32,51,66
2017-12-10T23:01:02,50,89
2017-12-10T23:01:32,56,13
2017-12-10T23:02:02,63,37
2017-12-10T23:02:32,71,59
2017-12-10T23:03:02,70,82
2017-12-10T23:03:32,76,07
2017-12-10T23:04:02,83,29
2017-12-10T23:04:32,02,41
2017-12-10T23:05:02,97,69
2017-12-10T23:05:32,99,97
2017-12-10T23:06:02,08,18
2017-12-10T23:06:32,10,46
2017-12-10T23:07:02,13,65
2017-12-10T23:07:32,19,89
2017-12-10T23:08:02,25,13
2017-12-10T23:08:32,33,35
2017-12-10T23:09:02,30,60
2017-12-10T23:09:32,35,85
2017-12-10T23:10:02,47,03
2017-12-10T23:10:32,56,24
2017-12-10T23:11:02,54,48
2017-12-10T23:11:32,68,65
2017-12-10T23:12:02,72,91
2017-12-10T23:12:32,77,15
2017-12-10T23:13:02,74,41
2017-12-10T23:13:32,79,65
2017-12-10T23:14:02,85,90
2017-12-10T23:14:32,88,16
2017-12-10T23:15:02,89,38
2017-12-10T23:15:33,96,61
2017-12-10T23:16:03,03,85
2017-12-10T23:16:33,08,09
2017-12-10T23:17:03,07,33
2017-12-10T23:17:33,13,58
2017-12-10T23:18:03,18,83
2017-12-10T23:18:33,31,99
2017-12-10T23:19:03,30,23
2017-12-10T23:19:33,32,51
2017-12-10T23:20:03,35,78
2017-12-10T23:20:33,40,04
2017-12-10T23:21:03,38,29
2017-12-10T23:21:33,42,54
2017-12-10T23:22:03,50,77
2017-12-10T23:22:33,55,01
2017-12-10T23:23:03,54,25
2017-12-10T23:23:33,58,52
2017-12-10T23:24:03,64,76
2017-12-10T23:24:33,70,00
2017-12-10T23:25:03,68,24
2017-12-10T23:25:33,73,48
2017-12-10T23:26:03,86,65
2017-12-10T23:26:33,90,92
2017-12-10T23:27:03,91,14
2017-12-10T23:27:33,97,37
2017-12-10T23:28:03,07,58
2017-12-10T23:28:33,13,81
2017-12-10T23:29:03,11,06
2017-12-10T23:29:33,19,28
2017-12-10T23:30:03,24,53
2017-12-10T23:30:33,30,76
2017-12-10T23:31:03,30,00
2017-12-10T23:31:33,38,22
2017-12-10T23:32:03,51,38
2017-12-10T23:32:33,65,55
2017-12-10T23:33:03,66,77
2017-12-10T23:33:33,72,01
2017-12-10T23:34:03,81,22
2017-12-10T23:34:33,91,41
2017-12-10T23:35:03,91,64
2017-12-10T23:35:33,01,85
2017-12-10T23:36:03,07,09
2017-12-10T23:36:33,15,31
2017-12-10T23:37:03,30,46
2017-12-10T23:37:33,30,68
2017-12-10T23:38:03,35,93
2017-12-10T23:38:33,42,17
2017-12-10T23:39:03,45,36
2017-12-10T23:39:33,52,59
2017-12-10T23:40:03,61,80
2017-12-10T23:40:33,68,03
2017-12-10T23:41:03,71,30
2017-12-10T23:41:33,70,54
2017-12-10T23:42:03,76,78
2017-12-10T23:42:33,85,99
2017-12-10T23:43:03,89,17
2017-12-10T23:43:33,96,40
2017-12-10T23:44:03,02,64
2017-12-10T23:44:33,09,87
2017-12-10T23:45:03,08,11
2017-12-10T23:45:33,10,39
2017-12-10T23:46:03,15,64
2017-12-10T23:46:33,21,87
2017-12-10T23:47:03,21,10
2017-12-10T23:47:33,29,33
2017-12-10T23:48:03,35,57
2017-12-10T23:48:33,38,83
2017-12-10T23:49:03,38,07
2017-12-10T23:49:33,43,31
2017-12-10T23:50:03,58,47
2017-12-10T23:50:33,65,69
2017-12-10T23:51:03,62,96
2017-12-10T23:51:33,68,19
2017-12-10T23:52:03,90,27
2017-12-10T23:52:33,96,51
2017-12-10T23:53:03,95,75
2017-12-10T23:53:33,03,98
2017-12-10T23:54:03,07,24
2017-12-10T23:54:33,13,47
2017-12-10T23:55:03,14,70
2017-12-10T23:55:33,20,93
2017-12-10T23:56:03,36,07
2017-12-10T23:56:33,45,28
2017-12-10T23:57:03,44,52
2017-12-10T23:57:33,47,79
2017-12-10T23:58:03,52,04
2017-12-10T23:58:33,60,26
2017-12-10T23:59:03,60,49
2017-12-10T23:59:33,69,69
2017-12-11T00:00:03,78,91
2017-12-11T00:00:33,82,16
2017-12-11T00:01:03,84,37
2017-12-11T00:01:33,92,60
2017-12-11T00:02:03,06,76
2017-12-11T00:02:33,14,98
2017-12-11T00:03:03,12,22
2017-12-11T00:03:33,20,45
2017-12-11T00:04:03,24,70
2017-12-11T00:04:33,32,92
2017-12-11T00:05:03,34,13
2017-12-11T00:05:33,39,38
2017-12-11T00:06:03,48,59
2017-12-11T00:06:33,55,81
2017-12-11T00:07:03,56,04
2017-12-11T00:07:33,68,22
2017-12-11T00:08:03,76,44
2017-12-11T00:08:33,83,66
2017-12-11T00:09:03,82,90
2017-12-11T00:09:33,86,17
2017-12-11T00:10:03,95,37
2017-12-11T00:10:33,00,63
2017-12-11T00:11:03,98,88
2017-12-11T00:11:33,08,08
2017-12-11T00:12:03,15,31
2017-12-11T00:12:33,22,53
2017-12-11T00:13:03,25,74
2017-12-11T00:13:33,41,87
2017-12-11T00:14:03,45,13
2017-12-11T00:14:33,53,36
2017-12-11T00:15:03,51,59
2017-12-11T00:15:33,61,79
2017-12-11T00:16:03,70,01
2017-12-11T00:16:33,77,24
2017-12-11T00:17:03,76,47
2017-12-11T00:17:33,86,67
2017-12-11T00:18:03,89,94
2017-12-11T00:18:33,05,08
2017-12-11T00:19:03,05,32
2017-12-11T00:19:33,13,53
2017-12-11T00:20:03,19,77
2017-12-11T00:20:33,26,00
2017-12-11T00:21:03,25,25
2017-12-11T00:21:33,33,47
2017-12-11T00:22:03,40,69
2017-12-11T00:22:33,50,90
2017-12-11T00:23:03,49,13
2017-12-11T00:23:33,55,38
2017-12-11T00:24:03,61,62
2017-12-11T00:24:33,77,75
2017-12-11T00:25:03,77,99
2017-12-11T00:25:33,87,18
2017-12-11T00:26:03,94,41
2017-12-11T00:26:33,98,67
2017-12-11T00:27:03,00,88
2017-12-11T00:27:33,07,10
2017-12-11T00:28:03,11,36
2017-12-11T00:28:33,17,60
2017-12-11T00:29:03,15,85
2017-12-11T00:29:33,23,08
2017-12-11T00:30:03,35,25
2017-12-11T00:30:33,48,43
2017-12-11T00:31:03,46,67
2017-12-11T00:31:33,51,93
2017-12-11T00:32:03,54,20
2017-12-11T00:32:33,61,42
2017-12-11T00:33:03,57,68
2017-12-11T00:33:33,64,92
2017-12-11T00:34:03,72,13
2017-12-11T00:34:33,82,34
2017-12-11T00:35:03,83,55
2017-12-11T00:35:33,93,76
2017-12-11T00:36:03,00,98
2017-12-11T00:36:33,06,22
2017-12-11T00:37:03,15,37
2017-12-11T00:37:33,20,61
2017-12-11T00:38:03,27,85
2017-12-11T00:38:33,35,07
2017-12-11T00:39:03,34,30
2017-12-11T00:39:33,40,54
2017-12-11T00:40:03,50,74
2017-12-11T00:40:33,57,97
2017-12-11T00:41:03,55,22
2017-12-11T00:41:33,63,44
2017-12-11T00:42:03,69,68
2017-12-11T00:42:33,84,83
2017-12-11T00:43:03,83,07
2017-12-11T00:43:33,89,31
2017-12-11T00:44:03,96,53
2017-12-11T00:44:33,04,75
2017-12-11T00:45:03,03,99
2017-12-11T00:45:33,09,23
2017-12-11T00:46:03,14,48
2017-12-11T00:46:33,21,71
2017-12-11T00:47:03,20,95
2017-12-11T00:47:33,29,16
2017-12-11T00:48:03,33,42
2017-12-11T00:48:33,58,46
2017-12-11T00:49:03,56,72
2017-12-11T00:49:33,64,93
2017-12-11T00:50:03,73,14
2017-12-11T00:50:33,80,37
2017-12-11T00:51:03,84,56
2017-12-11T00:51:33,88,82
2017-12-11T00:52:03,91,09
2017-12-11T00:52:33,97,33
2017-12-11T00:53:03,03,57
2017-12-11T00:53:33,01,82
2017-12-11T00:54:03,08,05
2017-12-11T00:54:33,12,30
2017-12-11T00:55:03,16,50
2017-12-11T00:55:33,23,73
2017-12-11T00:56:03,31,95
2017-12-11T00:56:33,37,19
2017-12-11T00:57:03,35,44
2017-12-11T00:57:33,42,66
2017-12-11T00:58:03,51,88
2017-12-11T00:58:33,59,10
2017-12-11T00:59:03,61,31
2017-12-11T00:59:33,64,58
2017-12-11T01:00:03,67,84
2017-12-11T01:00:33,72,10
2017-12-11T01:01:03,76,35
2017-12-11T01:01:33,74,60
2017-12-11T01:02:03,89,75
2017-12-11T01:02:33,92,02
2017-12-11T01:03:03,93,24
2017-12-11T01:03:33,98,49
2017-12-11T01:04:03,07,70
2017-12-11T01:04:33,13,95
2017-12-11T01:05:03,11,18
2017-12-11T01:05:33,16,43
2017-12-11T01:06:03,22,67
2017-12-11T01:06:33,25,94
2017-12-11T01:07:03,23,19
2017-12-11T01:07:33,32,40
2017-12-11T01:08:03,36,66
2017-12-11T01:08:33,50,82
2017-12-11T01:09:03,57,98
2017-12-11T01:09:33,65,19
2017-12-11T01:10:03,74,41
2017-12-11T01:10:33,82,63
2017-12-11T01:11:03,84,84
2017-12-11T01:11:33,90,07
2017-12-11T01:12:03,99,28
2017-12-11T01:12:33,07,50
2017-12-11T01:13:04,06,75
2017-12-11T01:13:34,21,90
2017-12-11T01:14:04,29,12
2017-12-11T01:14:34,35,36
2017-12-11T01:15:04,33,60
2017-12-11T01:15:34,39,85
2017-12-11T01:16:04,48,06
2017-12-11T01:16:34,54,30
2017-12-11T01:17:04,54,52
2017-12-11T01:17:34,62,74
2017-12-11T01:18:04,68,98
2017-12-11T01:18:34,75,21
2017-12-11T01:19:04,75,44
2017-12-11T01:19:34,91,58
2017-12-11T01:20:04,00,79
2017-12-11T01:20:34,06,02
2017-12-11T01:21:04,06,25
2017-12-11T01:21:34,06,55
2017-12-11T01:22:04,11,80
2017-12-11T01:22:34,17,04
2017-12-11T01:23:04,15,29
2017-12-11T01:23:34,18,56
2017-12-11T01:24:04,23,81
2017-12-11T01:24:34,27,07
2017-12-11T01:25:04,24,33
2017-12-11T01:25:34,29,58
2017-12-11T01:26:04,37,80
2017-12-11T01:26:34,44,03
2017-12-11T01:27:04,52,18
2017-12-11T01:27:34,58,42
2017-12-11T01:28:04,60,70
2017-12-11T01:28:34,65,95
2017-12-11T01:29:04,71,12
2017-12-11T01:29:34,77,36
2017-12-11T01:30:04,85,58
2017-12-11T01:30:34,94,79
2017-12-11T01:31:04,92,04
2017-12-11T01:31:34,99,27
2017-12-11T01:32:04,06,50
2017-12-11T01:32:34,11,75
2017-12-11T01:33:04,07,03
2017-12-11T01:33:34,11,29
2017-12-11T01:34:04,15,55
2017-12-11T01:34:34,18,81
2017-12-11T01:35:04,26,96
2017-12-11T01:35:34,33,20
2017-12-11T01:36:04,43,40
2017-12-11T01:36:34,49,63
2017-12-11T01:37:04,46,89
2017-12-11T01:37:34,55,11
2017-12-11T01:38:04,60,35
2017-12-11T01:38:34,65,60
2017-12-11T01:39:04,61,86
2017-12-11T01:39:34,67,10
2017-12-11T01:40:04,71,37
2017-12-11T01:40:34,78,59
2017-12-11T01:41:04,80,80
2017-12-11T01:41:34,92,98
2017-12-11T01:42:04,97,24
2017-12-11T01:42:34,01,49
2017-12-11T01:43:04,94,71
2017-12-11T01:43:34,01,94
2017-12-11T01:44:04,08,17
2017-12-11T01:44:34,13,42
2017-12-11T01:45:04,14,64
2017-12-11T01:45:34,18,90
2017-12-11T01:46:04,23,16
2017-12-11T01:46:34,30,38
2017-12-11T01:47:04,30,61
2017-12-11T01:47:34,36,86
2017-12-11T01:48:04,53,98
2017-12-11T01:48:34,61,20
2017-12-11T01:49:04,60,44
2017-12-11T01:49:34,66,68
2017-12-11T01:50:04,80,85
2017-12-11T01:50:34,86,08
2017-12-11T01:51:04,85,32
2017-12-11T01:51:34,91,55
2017-12-11T01:52:04,97,79
2017-12-11T01:52:34,06,01
2017-12-11T01:53:04,01,28
2017-12-11T01:53:34,06,53
